85059	JOB_WARRIOR	M	100	100	100	0	0	0
85059	JOB_WARRIOR	F	100	100	100	0	0	0
85063	JOB_ASSASSIN	M	100	100	100	0	0	0
85063	JOB_ASSASSIN	F	100	100	100	0	0	0
85063	JOB_SHAMAN	M	100	100	100	0	0	0
85063	JOB_SHAMAN	F	100	100	100	0	0	0
85063	JOB_SURA	M	100	100	100	0	0	0
85063	JOB_SURA	F	100	100	100	0	0	0
85063	JOB_WARRIOR	M	100	100	100	0	0	0
85063	JOB_WARRIOR	F	100	100	100	0	0	0
85067	JOB_ASSASSIN	M	100	100	100	0	0	0
85067	JOB_ASSASSIN	F	100	100	100	0	0	0
85067	JOB_SHAMAN	M	100	100	100	0	0	0
85067	JOB_SHAMAN	F	100	100	100	0	0	0
85067	JOB_SURA	M	100	100	100	0	0	0
85067	JOB_SURA	F	100	100	100	0	0	0
85067	JOB_WARRIOR	M	100	100	100	0	0	0
85067	JOB_WARRIOR	F	100	100	100	0	0	0
85071	JOB_ASSASSIN	M	100	100	100	0	0	0
85071	JOB_ASSASSIN	F	100	100	100	0	0	0
85071	JOB_SHAMAN	M	100	100	100	0	0	0
85071	JOB_SHAMAN	F	100	100	100	0	0	0
85071	JOB_SURA	M	100	100	100	0	0	0
85071	JOB_SURA	F	100	100	100	0	0	0
85071	JOB_WARRIOR	M	100	100	100	0	0	0
85071	JOB_WARRIOR	F	100	100	100	0	0	0
85075	JOB_ASSASSIN	M	100	100	100	0	0	0
85075	JOB_ASSASSIN	F	100	100	100	0	0	0
85075	JOB_SHAMAN	M	100	100	100	0	0	0
85075	JOB_SHAMAN	F	100	100	100	0	0	0
85075	JOB_SURA	M	100	100	100	0	0	0
85075	JOB_SURA	F	100	100	100	0	0	0
85075	JOB_WARRIOR	M	100	100	100	0	0	0
85075	JOB_WARRIOR	F	100	100	100	0	0	0
85079	JOB_ASSASSIN	M	100	100	100	0	0	0
85079	JOB_ASSASSIN	F	100	100	100	0	0	0
85079	JOB_SHAMAN	M	100	100	100	0	0	0
85079	JOB_SHAMAN	F	100	100	100	0	0	0
85079	JOB_SURA	M	100	100	100	0	0	0
85079	JOB_SURA	F	100	100	100	0	0	0
85079	JOB_WARRIOR	M	100	100	100	0	0	0
85079	JOB_WARRIOR	F	100	100	100	0	0	0
85083	JOB_ASSASSIN	M	100	100	100	0	0	0
85083	JOB_ASSASSIN	F	100	100	100	0	0	0
85083	JOB_SHAMAN	M	100	100	100	0	0	0
85083	JOB_SHAMAN	F	100	100	100	0	0	0
85083	JOB_SURA	M	100	100	100	0	0	0
85083	JOB_SURA	F	100	100	100	0	0	0
85083	JOB_WARRIOR	M	100	100	100	0	0	0
85083	JOB_WARRIOR	F	100	100	100	0	0	0
88001	JOB_ASSASSIN	M	100	100	100	0	0	0
88001	JOB_ASSASSIN	F	100	100	100	0	0	0
88001	JOB_SHAMAN	M	100	100	100	0	0	0
88001	JOB_SHAMAN	F	100	100	100	0	0	0
88001	JOB_SURA	M	100	100	100	0	0	0
88001	JOB_SURA	F	100	100	100	0	0	0
88001	JOB_WARRIOR	M	100	100	100	0	0	0
88001	JOB_WARRIOR	F	100	100	100	0	0	0
88005	JOB_ASSASSIN	M	100	100	100	0	0	0
88005	JOB_ASSASSIN	F	100	100	100	0	0	0
88005	JOB_SHAMAN	M	100	100	100	0	0	0
88005	JOB_SHAMAN	F	100	100	100	0	0	0
88005	JOB_SURA	M	100	100	100	0	0	0
88005	JOB_SURA	F	100	100	100	0	0	0
88005	JOB_WARRIOR	M	100	100	100	0	0	0
88005	JOB_WARRIOR	F	100	100	100	0	0	0
88009	JOB_ASSASSIN	M	100	100	100	0	0	0
88009	JOB_ASSASSIN	F	100	100	100	0	0	0
88009	JOB_SHAMAN	M	100	100	100	0	0	0
88009	JOB_SHAMAN	F	100	100	100	0	0	0
88009	JOB_SURA	M	100	100	100	0	0	0
88009	JOB_SURA	F	100	100	100	0	0	0
88009	JOB_WARRIOR	M	100	100	100	0	0	0
88009	JOB_WARRIOR	F	100	100	100	0	0	0
88035	JOB_ASSASSIN	M	100	100	100	0	0	0
88035	JOB_ASSASSIN	F	100	100	100	0	0	0
88035	JOB_SHAMAN	M	100	100	100	0	0	0
88035	JOB_SHAMAN	F	100	100	100	0	0	0
88035	JOB_SURA	M	100	100	100	0	0	0
88035	JOB_SURA	F	100	100	100	0	0	0
88035	JOB_WARRIOR	M	100	100	100	0	0	0
88035	JOB_WARRIOR	F	100	100	100	0	0	0
88039	JOB_ASSASSIN	M	100	100	100	0	0	0
88039	JOB_ASSASSIN	F	100	100	100	0	0	0
88039	JOB_SHAMAN	M	100	100	100	0	0	0
88039	JOB_SHAMAN	F	100	100	100	0	0	0
88039	JOB_SURA	M	100	100	100	0	0	0
88039	JOB_SURA	F	100	100	100	0	0	0
88039	JOB_WARRIOR	M	100	100	100	0	0	0
88039	JOB_WARRIOR	F	100	100	100	0	0	0
85084	JOB_ASSASSIN	M	100	100	100	0	0	0
85084	JOB_ASSASSIN	F	100	100	100	0	0	0
85084	JOB_SHAMAN	M	100	100	100	0	0	0
85084	JOB_SHAMAN	F	100	100	100	0	0	0
85084	JOB_SURA	M	100	100	100	0	0	0
85084	JOB_SURA	F	100	100	100	0	0	0
85084	JOB_WARRIOR	M	100	100	100	0	0	0
85084	JOB_WARRIOR	F	100	100	100	0	0	0
85112	JOB_ASSASSIN	M	100	100	100	0	0	0
85112	JOB_ASSASSIN	F	100	100	100	0	0	0
85112	JOB_SHAMAN	M	100	100	100	0	0	0
85112	JOB_SHAMAN	F	100	100	100	0	0	0
85112	JOB_SURA	M	100	100	100	0	0	0
85112	JOB_SURA	F	100	100	100	0	0	0
85112	JOB_WARRIOR	M	100	100	100	0	0	0
85112	JOB_WARRIOR	F	100	100	100	0	0	0
85117	JOB_ASSASSIN	M	100	100	100	0	0	0
85117	JOB_ASSASSIN	F	100	100	100	0	0	0
85117	JOB_SHAMAN	M	100	100	100	0	0	0
85117	JOB_SHAMAN	F	100	100	100	0	0	0
85117	JOB_SURA	M	100	100	100	0	0	0
85117	JOB_SURA	F	100	100	100	0	0	0
85117	JOB_WARRIOR	M	100	100	100	0	0	0
85117	JOB_WARRIOR	F	100	100	100	0	0	0
85121	JOB_ASSASSIN	M	100	100	100	0	0	0
85121	JOB_ASSASSIN	F	100	100	100	0	0	0
85121	JOB_SHAMAN	M	100	100	100	0	0	0
85121	JOB_SHAMAN	F	100	100	100	0	0	0
85121	JOB_SURA	M	100	100	100	0	0	0
85121	JOB_SURA	F	100	100	100	0	0	0
85121	JOB_WARRIOR	M	100	100	100	0	0	0
85121	JOB_WARRIOR	F	100	100	100	0	0	0
85125	JOB_ASSASSIN	M	100	100	100	0	0	0
85125	JOB_ASSASSIN	F	100	100	100	0	0	0
85125	JOB_SHAMAN	M	100	100	100	0	0	0
85125	JOB_SHAMAN	F	100	100	100	0	0	0
85125	JOB_SURA	M	100	100	100	0	0	0
85125	JOB_SURA	F	100	100	100	0	0	0
85125	JOB_WARRIOR	M	100	100	100	0	0	0
85125	JOB_WARRIOR	F	100	100	100	0	0	0
85129	JOB_ASSASSIN	M	100	100	100	0	0	0
85129	JOB_ASSASSIN	F	100	100	100	0	0	0
85129	JOB_SHAMAN	M	100	100	100	0	0	0
85129	JOB_SHAMAN	F	100	100	100	0	0	0
85129	JOB_SURA	M	100	100	100	0	0	0
85129	JOB_SURA	F	100	100	100	0	0	0
85129	JOB_WARRIOR	M	100	100	100	0	0	0
85129	JOB_WARRIOR	F	100	100	100	0	0	0
85133	JOB_ASSASSIN	M	100	100	100	0	0	0
85133	JOB_ASSASSIN	F	100	100	100	0	0	0
85133	JOB_SHAMAN	M	100	100	100	0	0	0
85133	JOB_SHAMAN	F	100	100	100	0	0	0
85133	JOB_SURA	M	100	100	100	0	0	0
85133	JOB_SURA	F	100	100	100	0	0	0
85133	JOB_WARRIOR	M	100	100	100	0	0	0
85133	JOB_WARRIOR	F	100	100	100	0	0	0
85137	JOB_ASSASSIN	M	100	100	100	0	0	0
85137	JOB_ASSASSIN	F	100	100	100	0	0	0
85137	JOB_SHAMAN	M	100	100	100	0	0	0
85137	JOB_SHAMAN	F	100	100	100	0	0	0
85137	JOB_SURA	M	100	100	100	0	0	0
85137	JOB_SURA	F	100	100	100	0	0	0
85137	JOB_WARRIOR	M	100	100	100	0	0	0
85137	JOB_WARRIOR	F	100	100	100	0	0	0
85141	JOB_ASSASSIN	M	100	100	100	0	0	0
85141	JOB_ASSASSIN	F	100	100	100	0	0	0
85141	JOB_SHAMAN	M	100	100	100	0	0	0
85141	JOB_SHAMAN	F	100	100	100	0	0	0
85141	JOB_SURA	M	100	100	100	0	0	0
85141	JOB_SURA	F	100	100	100	0	0	0
85141	JOB_WARRIOR	M	100	100	100	0	0	0
85141	JOB_WARRIOR	F	100	100	100	0	0	0
85145	JOB_ASSASSIN	M	100	100	100	0	0	0
85145	JOB_SHAMAN	F	100	100	100	0	0	0
85145	JOB_SURA	M	100	100	100	0	0	0
85145	JOB_SURA	F	100	100	100	0	0	0
85145	JOB_WARRIOR	M	100	100	100	0	0	0
85145	JOB_WARRIOR	F	100	100	100	0	0	0
85149	JOB_ASSASSIN	M	100	100	100	0	0	0
85149	JOB_ASSASSIN	F	100	100	100	0	0	0
85149	JOB_SHAMAN	M	100	100	100	0	0	0
85149	JOB_SHAMAN	F	100	100	100	0	0	0
85149	JOB_SURA	M	100	100	100	0	0	0
85149	JOB_SURA	F	100	100	100	0	0	0
85149	JOB_WARRIOR	M	100	100	100	0	0	0
85149	JOB_WARRIOR	F	100	100	100	0	0	0
85153	JOB_ASSASSIN	M	100	100	100	0	0	0
85153	JOB_ASSASSIN	F	100	100	100	0	0	0
85153	JOB_SHAMAN	M	100	100	100	0	0	0
85153	JOB_SHAMAN	F	100	100	100	0	0	0
85153	JOB_SURA	M	100	100	100	0	0	0
85153	JOB_SURA	F	100	100	100	0	0	0
85153	JOB_WARRIOR	M	100	100	100	0	0	0
85153	JOB_WARRIOR	F	100	100	100	0	0	0
